author,year,covidence_id,sub_shock,sub_gender,sub_indication,subgroup_level,measure,measure_short,pool,measure_details,test_used,test_used_abbreviation,test_subscale,data_type,cat_measure,test_cutoff,symptom_category,cutoff_notes,clin_sig,mild,mild_plus,mod,mod_plus,sev,v_sev,pool_mod_plus,comparison_group_yesno,comparison_group_detail,comparison_group,study_timepoint,timepoint,timepoint2,time_broad_numerical,time_broad_units,time_descriptive,time_average_type,time_average,time_average_units,time_variance_type,time_variance,time_variance_range_type,time_variance_ll,time_variance_ul,range_units,time_2,time_group1,time_group1_N,time_group2,time_group2_N,time_average2,time_variance2,time_variance_ll2,time_variance_ul2,time_group3,time_group3_N,time_average3,time_variance3,time_variance_ll3,time_variance_ul3,categorical_notes,N_with_condition,N_without_condition,percentage_with_condition,N_total,N_tot_notes,average_type,average,variance_type,variance,range_type,range_ll,range_ul,icd2,icd1_details,icd2_details,N_total_icd2,average_type_icd2,average_icd2,variance_type_icd2,variance_icd2,variance_range_type_icd2,variance_range_ll_icd2,variance_range_ul_icd2,icd3,icd3_details,N_total_icd3,average_type_icd3,average_icd3,variance_type_icd3,variance_icd3,variance_range_type_icd3,variance_range_ll_icd3,variance_range_ul_icd3,icd4,icd4_details,N_total_icd4,average_type_icd4,average_icd4,variance_type_icd4,variance_icd4,variance_range_type_icd4,variance_range_ll_icd4,variance_range_ul_icd4,categorical_notes_comparison,N_with_condition_comparison,N_without_condition_comparison,percentage_with_condition_comparison,N_total_comparison,average_type_comparison,average_comparison,variance_type_comparison,variance_comparison,range_type_comparison,range_ll_comparison,range_ul_comparison,cohen_d_comparison,group1_cohensd_N,group2_cohensd_N,higherscore_cohensd,p_cohens_d_comparison
Salmoirago-Blotcher,2013,1120,,,,,anxiety,a,,,Prior diagnosis,,,cat,diagnosis,presence,,,,,,,,,,,,,,1,5,5,,,Unclear as only time given is days since ICD procedure or shock,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmoirago-Blotcher,2012,1121,,,,,depression or anxiety,ad,,,Hospital Anxiety and Depression Scale,HADS,psychological distress,cat,symptom,>10,presence of psychological distress,,1,,,,,,,,,,,1,,,,,,median,1.45,month,,,IQR,0.56,14.2,month,,,,,,,,,,,,,,,,,23,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmoirago-Blotcher,2012,1121,,,,,depression,d,,,Prior diagnosis,,,cat,diagnosis,presence,,,,,,,,,,,,,,1,,,,,,median,1.45,month,,,IQR,0.56,14.2,month,,,,,,,,,,,,,,,,,11,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmoirago-Blotcher,2012,1121,,,,,anxiety,a,,,Prior diagnosis,,,cat,diagnosis,presence,,,,,,,,,,,,,,1,,,,,,median,1.45,month,,,IQR,0.56,14.2,month,,,,,,,,,,,,,,,,,9,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,mean,38.39,SD,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,mean,33.26,SD,10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cont,,,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,mean,35.42,SD,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cont,,,,,,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,mean,34.25,SD,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,anxiety,a,,,Beck Anxiety Inventory,BAI,,cont,,,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,mean,13,SD,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,anxiety,a,,,Beck Anxiety Inventory,BAI,,cont,,,,,,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,mean,8.26,SD,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,depression,d,,,Beck Depression Inventory,BDI,,cont,,,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,mean,8.47,SD,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,depression,d,,,Beck Depression Inventory,BDI,,cont,,,,,,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,mean,7.22,SD,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,agoraphobia,a,,avoidance behaviour caused by fear. Presents agoraphobic situations,Fear Questionnaire,FQ,,cont,,,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,mean,23.15,SD,12.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,agoraphobia,a,,avoidance behaviour caused by fear. Presents agoraphobic situations,Fear Questionnaire,FQ,,cont,,,,,,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,mean,23.53,SD,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,agoraphobia,a,,"measures the level of being affected by a DSM-IV diagnosis on five factors considered relevant for the level of QoL in patients with panic and agoraphobia (panic attacks, phobic avoidance behavior, anticipatory anxiety, impairment in social relationships and work, conjecture of a somatic disease).",Panic and Agoraphobia Scale,P&A,,cont,,,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,mean,2.77,SD,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,agoraphobia,a,,"measures the level of being affected by a DSM-IV diagnosis on five factors considered relevant for the level of QoL in patients with panic and agoraphobia (panic attacks, phobic avoidance behavior, anticipatory anxiety, impairment in social relationships and work, conjecture of a somatic disease).",Panic and Agoraphobia Scale,P&A,,cont,,,,,,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,mean,2.93,SD,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,anxiety,a,,,Structured Clinical Interview for DSM-IV Axis I Disorders,SCID,"panic disorder with/without  agoraphobia, agoraphobia without history of panic disorder, generalized anxiety disorders [current only], social phobia and specific phobias, major depression [current only])",cat,diagnosis,presence,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,anxiety,a,,,Structured Clinical Interview for DSM-IV Axis I Disorders,SCID,"panic disorder with/without  agoraphobia, agoraphobia without history of panic disorder, generalized anxiety disorders [current only], social phobia and specific phobias, major depression [current only])",cat,diagnosis,presence,,,,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,depression,d,,,Previous episode (via patient recall obtained via interview),,,cat,diagnosis,presence,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,pooled completers and drop out,4,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schulz,2013,681,,,,,depression,d,,,Current diagnosis (via patient recall obtained via interview),,,cat,diagnosis,presence,,,,,,,,,,,,,,1,,,-2,day,,,,,,,,,,,,,,,,,,,,,,,,,,pooled completers and drop out,2,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuster,1998,676,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI,state anxiety,cat,symptom,>50th percentile,,also reports above 75th percentile if we want that,,,1,,,,,,,,,1,4,4,,,"N=15 <1y, N= 9 1-2y, N=11 2-3y, N=4 3-5y",,,,,,,,,,,,,,,,,,,,,,,,,,18,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuster,1998,676,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI,state anxiety,cat,symptom,51-75 percentile,,,,,,1,,,,,,,,1,4,4,,,"N=15 <1y, N= 9 1-2y, N=11 2-3y, N=4 3-5y",,,,,,,,,,,,,,,,,,,,,,,,,,3,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuster,1998,676,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI,state anxiety,cat,symptom,>75 percentile,,,,,,,1,,,,,,,1,4,4,,,"N=15 <1y, N= 9 1-2y, N=11 2-3y, N=4 3-5y",,,,,,,,,,,,,,,,,,,,,,,,,,15,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sowell,2007,437,,,,,anxiety,a,,,Revised State Trait Personality Inventory,STPI,,cont,,,,,,,,,,,,,yes,spouses,partners,1,,,,,,mean,28,month,SD,30,,,,,,,,,,,,,,,,,,,,,,,,40,,mean,17.6,SD,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,mean,17.3,SD,4.2,,,,,,,,
Sowell,2007,437,,Y,,female,anxiety,a,,,Revised State Trait Personality Inventory,STPI,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,28,month,SD,30,,,,,,,,,,,,,,,,,,,,,,,,9,,mean,20.3,SD,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sowell,2007,437,,Y,,male,anxiety,a,,,Revised State Trait Personality Inventory,STPI,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,28,month,SD,30,,,,,,,,,,,,,,,,,,,,,,,,31,,mean,16.8,SD,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinically significant,,,,1,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,pooled N females and males from fig 1,101,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,,,,,97,,mean,5.89,SD,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,,Y,,female,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,,,,,97,,mean,3.42,SD,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,,,,,438,,mean,3.92,SD,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,,Y,,male,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,,,,,438,,mean,3.22,SD,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinically significant,,,,1,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,,33,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinically significant,,,,1,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,,68,,,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,Y,,,shock,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinically significant,,,,1,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,,55,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spindler,2009,434,Y,,,no shock,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinically significant,,,,1,,,,,,,,,1,,,,,,mean,4.6,year,SD,3.2,,,,,,,,,,,,,,,,,,,,,46,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014a,850,,,,,anxiety,a,,,Mini International Neuropsychiatric Interview,MINI,history of anxiety disorder,cat,diagnosis,presence,,,,,,,,,,,,,,1,1,1,,,prior to ICD implantation (specified in notes of Table 1),,,,,,,,,,,,,,,,,,,,,,,,,,24,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014a,850,,,,,depression,d,,,Mini International Neuropsychiatric Interview,MINI,history of depressive disorder,cat,diagnosis,presence,,,,,,,,,,,,,,1,1,1,,,prior to ICD implantation (specified in notes of Table 1),,,,,,,,,,,,,,,,,,,,,,,,,,55,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,1,1,,,prior to implantation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,5.1,SEM,0.25,,,,yes,male,female,53,mean,6.5,SEM,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,2,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,3.9,SEM,0.2,,,,yes,male,female,50,mean,5,SEM,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,3,,,5,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,3.8,SEM,0.25,,,,yes,male,female,50,mean,4.8,SEM,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,4,,,8,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,3.9,SEM,0.2,,,,yes,male,female,50,mean,4.4,SEM,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,5,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,3.8,SEM,0.25,,,,yes,male,female,50,mean,4.5,SEM,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,1,1,,,prior to implantation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,4,SEM,0.2,,,,yes,male,female,53,mean,4.6,SEM,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,2,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,3.5,SEM,0.25,,,,yes,male,female,50,mean,3.9,SEM,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,3,,,5,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,3.7,SEM,0.25,,,,yes,male,female,50,mean,3.8,SEM,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,4,,,8,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,4.1,SEM,0.2,,,,yes,male,female,50,mean,3.9,SEM,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,5,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,"N at each timepoint is unclear, just says N at baseline and then N at follow up. Have put N at 12-month follow-up at all follow-up timepoints to be conservative",mean,4.1,SEM,0.25,,,,yes,male,female,50,mean,4,SEM,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,1,1,,,prior to implantation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,5.04,SEM,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,2,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,3.92,SEM,3.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,3,,,5,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,3.88,SEM,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,4,,,8,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,3.95,SEM,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,5,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,3.82,SEM,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,1,1,,,prior to implantation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,4.03,SEM,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,2,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,3.53,SEM,3.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,3,,,5,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,3.75,SEM,3.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,4,,,8,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,4.08,SEM,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,male,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,5,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Only has N female/male at baseline so have just included that,mean,4.12,SEM,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,1,1,,,prior to implantation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,6.48,SEM,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,2,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,4.99,SEM,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,3,,,5,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,4.74,SEM,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,4,,,8,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,4.41,SEM,4.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,5,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,4.44,SEM,4.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,1,1,,,prior to implantation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,4.58,SEM,4.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,2,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,3.93,SEM,3.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,3,,,5,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,3.81,SEM,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starrenburg,2014b,849,,Y,,female,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,4,,,8,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,3.89,SEM,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
